ID;Gebruiksfunctie;RegioS;Perioden;BeginstandVoorraad_1;Nieuwbouw_2;OverigeToevoeging_3;Sloop_4;OverigeOnttrekking_5;Correctie_6;SaldoVoorraad_7;EindstandVoorraad_8
130460;A045364;GM1970;2014JJ00;;;;;;;;
130477;A045364;GM1970;2015JJ00;;;;;;;;
130494;A045364;GM1970;2016JJ00;;;;;;;;
130511;A045364;GM1970;2017JJ00;;;;;;;;
130528;A045364;GM1970;2018JJ00;;;;;;;;
130545;A045364;GM1970;2019JJ00;20395;230;119;86;28;0;235;20630
130562;A045364;GM1970;2020JJ00;20630;102;35;65;15;3;60;20690
130587;A045364;GM1695;2012JJ00;4103;0;3;2;8;0;-7;4096
130604;A045364;GM1695;2013JJ00;4096;15;93;1;38;3;72;4168
130621;A045364;GM1695;2014JJ00;4168;43;127;1;15;1;155;4324
130638;A045364;GM1695;2015JJ00;4324;9;18;3;2;1;23;4347
130655;A045364;GM1695;2016JJ00;4347;20;38;3;41;0;14;4361
130672;A045364;GM1695;2017JJ00;4361;46;7;0;21;1;33;4394
130689;A045364;GM1695;2018JJ00;4394;29;5;0;35;7;6;4400
130706;A045364;GM1695;2019JJ00;4400;59;13;9;3;0;60;4460
130723;A045364;GM1695;2020JJ00;4460;89;12;3;4;-1;93;4553
130748;A045364;GM1699;2012JJ00;14094;135;13;8;8;-22;110;14204
130765;A045364;GM1699;2013JJ00;14204;115;216;9;12;2;312;14516
130782;A045364;GM1699;2014JJ00;14516;47;37;28;15;1;42;14558
130799;A045364;GM1699;2015JJ00;14558;19;24;33;14;1;-3;14555
130816;A045364;GM1699;2016JJ00;14555;58;50;10;21;-2;75;14630
130833;A045364;GM1699;2017JJ00;14630;27;16;25;5;6;19;14649
130850;A045364;GM1699;2018JJ00;14649;56;52;18;23;0;67;14716
130867;A045364;GM1699;2019JJ00;14716;100;43;13;32;3;101;14817
130884;A045364;GM1699;2020JJ00;14817;71;31;46;18;0;38;14855
130909;A045364;GM0171;2012JJ00;18759;168;10;6;4;1;169;18928
130926;A045364;GM0171;2013JJ00;18928;125;313;5;8;4;429;19357
130943;A045364;GM0171;2014JJ00;19357;109;51;21;4;1;136;19493
130960;A045364;GM0171;2015JJ00;19493;72;28;7;3;0;90;19583
130977;A045364;GM0171;2016JJ00;19583;61;11;116;4;0;-48;19535
130994;A045364;GM0171;2017JJ00;19535;253;24;21;5;0;251;19786
131011;A045364;GM0171;2018JJ00;19786;279;5;39;9;-4;232;20018
131028;A045364;GM0171;2019JJ00;20018;147;15;39;6;-1;116;20134
131045;A045364;GM0171;2020JJ00;20134;311;25;17;126;9;202;20336
131070;A045364;GM0575;2012JJ00;12847;50;73;11;18;-20;74;12921
131087;A045364;GM0575;2013JJ00;12921;37;57;4;870;13;-767;12154
131104;A045364;GM0575;2014JJ00;12154;54;39;18;166;-5;-96;12058
131121;A045364;GM0575;2015JJ00;12058;73;167;15;14;-2;209;12267
131138;A045364;GM0575;2016JJ00;12267;5;56;4;13;-2;42;12309
131155;A045364;GM0575;2017JJ00;12309;19;66;2;10;7;80;12389
131172;A045364;GM0575;2018JJ00;12389;130;41;0;16;0;155;12544
131189;A045364;GM0575;2019JJ00;19688;246;23;18;8;-1;242;19930
131206;A045364;GM0575;2020JJ00;19930;239;22;63;8;0;190;20120
131231;A045364;GM0576;2012JJ00;6428;171;10;68;6;8;115;6543
131248;A045364;GM0576;2013JJ00;6543;190;142;4;3;-1;324;6867
131265;A045364;GM0576;2014JJ00;6867;96;8;1;48;0;55;6922
131282;A045364;GM0576;2015JJ00;6922;79;15;0;74;0;20;6942
131299;A045364;GM0576;2016JJ00;6942;217;10;0;13;0;214;7156
131316;A045364;GM0576;2017JJ00;7156;78;13;2;130;0;-41;7115
131333;A045364;GM0576;2018JJ00;7115;36;3;8;2;0;29;7144
131350;A045364;GM0576;2019JJ00;;;;;;;;
131367;A045364;GM0576;2020JJ00;;;;;;;;
131392;A045364;GM0820;2012JJ00;9449;76;202;3;6;149;418;9867
131409;A045364;GM0820;2013JJ00;9867;14;10;2;7;-1;14;9881
131426;A045364;GM0820;2014JJ00;9881;3;37;3;0;0;37;9918
131443;A045364;GM0820;2015JJ00;9918;112;4;7;5;-5;99;10017
131460;A045364;GM0820;2016JJ00;10017;32;89;5;100;-1;15;10032
131477;A045364;GM0820;2017JJ00;10032;96;8;2;3;0;99;10131
131494;A045364;GM0820;2018JJ00;10131;39;6;6;5;0;34;10165
131511;A045364;GM0820;2019JJ00;10165;95;30;4;5;4;120;10285
131528;A045364;GM0820;2020JJ00;10285;159;14;7;3;1;164;10450
131553;A045364;GM0302;2012JJ00;10167;70;146;12;46;29;187;10354
131570;A045364;GM0302;2013JJ00;10354;49;91;17;274;5;-146;10208
131587;A045364;GM0302;2014JJ00;10208;101;111;12;39;17;178;10386
131604;A045364;GM0302;2015JJ00;10386;67;24;10;19;1;63;10449
131621;A045364;GM0302;2016JJ00;10449;29;22;6;36;5;14;10463
131638;A045364;GM0302;2017JJ00;10463;157;59;7;62;1;148;10611
131655;A045364;GM0302;2018JJ00;10611;199;71;11;26;7;240;10851
131672;A045364;GM0302;2019JJ00;10851;136;57;22;68;3;106;10957
131689;A045364;GM0302;2020JJ00;10957;256;27;15;34;8;242;11199
131714;A045364;GM0951;2012JJ00;6815;11;110;8;23;1;91;6906
131731;A045364;GM0951;2013JJ00;6906;2;7;0;4;0;5;6911
131748;A045364;GM0951;2014JJ00;6911;16;25;4;7;0;30;6941
131765;A045364;GM0951;2015JJ00;6941;4;8;3;3;0;6;6947
131782;A045364;GM0951;2016JJ00;6947;1;11;4;2;0;6;6953
131799;A045364;GM0951;2017JJ00;6953;15;6;15;3;0;3;6956
131816;A045364;GM0951;2018JJ00;6956;59;9;1;5;0;62;7018
131833;A045364;GM0951;2019JJ00;;;;;;;;
131850;A045364;GM0951;2020JJ00;;;;;;;;
131875;A045364;GM0579;2012JJ00;9822;174;25;8;3;0;188;10010
131892;A045364;GM0579;2013JJ00;10010;10;236;97;7;117;259;10269
131909;A045364;GM0579;2014JJ00;10269;164;3;36;2;-32;97;10366
131926;A045364;GM0579;2015JJ00;10366;180;3;70;100;0;13;10379
131943;A045364;GM0579;2016JJ00;10379;83;33;6;24;-6;80;10459
131960;A045364;GM0579;2017JJ00;10459;17;9;4;7;1;16;10475
131977;A045364;GM0579;2018JJ00;10475;219;5;2;6;0;216;10691
131994;A045364;GM0579;2019JJ00;10691;167;10;1;4;-1;171;10862
132011;A045364;GM0579;2020JJ00;10862;148;11;2;5;0;152;11014
132036;A045364;GM0823;2012JJ00;6913;1;3;6;5;0;-7;6906
132053;A045364;GM0823;2013JJ00;6906;34;4;11;1;4;30;6936
132070;A045364;GM0823;2014JJ00;6936;92;10;4;3;0;95;7031
132087;A045364;GM0823;2015JJ00;7031;120;308;8;10;-4;406;7437
132104;A045364;GM0823;2016JJ00;7437;48;175;6;4;0;213;7650
132121;A045364;GM0823;2017JJ00;7650;80;14;11;5;0;78;7728
132138;A045364;GM0823;2018JJ00;7728;94;58;9;11;1;133;7861
132155;A045364;GM0823;2019JJ00;7861;80;47;9;15;1;104;7965
132172;A045364;GM0823;2020JJ00;7965;67;15;7;4;0;71;8036
132197;A045364;GM0824;2012JJ00;10768;35;253;4;14;-1;269;11037
132214;A045364;GM0824;2013JJ00;11037;67;26;6;19;3;71;11108
132231;A045364;GM0824;2014JJ00;11108;13;16;54;8;16;-17;11091
132248;A045364;GM0824;2015JJ00;11091;88;19;8;9;-3;87;11178
132265;A045364;GM0824;2016JJ00;11178;78;26;6;6;-6;86;11265
132282;A045364;GM0824;2017JJ00;11265;151;50;6;30;9;174;11439
132299;A045364;GM0824;2018JJ00;11439;93;51;5;10;-1;128;11567
132316;A045364;GM0824;2019JJ00;11567;56;48;21;28;-3;52;11619
132333;A045364;GM0824;2020JJ00;11619;81;102;16;71;3;99;11718
132358;A045364;GM1895;2012JJ00;18090;24;23;23;45;4;-17;18073
132375;A045364;GM1895;2013JJ00;18073;46;56;46;33;4;27;18100
132392;A045364;GM1895;2014JJ00;18100;39;190;27;15;0;187;18287
132409;A045364;GM1895;2015JJ00;18287;15;161;51;10;-6;109;18396
132426;A045364;GM1895;2016JJ00;18396;13;38;55;11;1;-14;18382
132443;A045364;GM1895;2017JJ00;18382;41;22;43;20;0;0;18382
132460;A045364;GM1895;2018JJ00;18382;111;20;40;13;2;80;18462
132477;A045364;GM1895;2019JJ00;18462;88;21;30;5;4;78;18540
132494;A045364;GM1895;2020JJ00;18540;98;27;12;6;1;108;18648
132519;A045364;GM0269;2012JJ00;8610;85;35;37;35;108;156;8766
132536;A045364;GM0269;2013JJ00;8766;73;89;13;17;-4;128;8894
132553;A045364;GM0269;2014JJ00;8894;100;8;13;8;1;88;8982
132570;A045364;GM0269;2015JJ00;8982;37;105;20;13;-1;108;9090
132587;A045364;GM0269;2016JJ00;9090;73;24;9;22;7;73;9163
132604;A045364;GM0269;2017JJ00;9163;66;12;12;30;2;38;9202
132621;A045364;GM0269;2018JJ00;9202;51;56;25;19;0;63;9265
132638;A045364;GM0269;2019JJ00;9265;64;33;7;20;-17;53;9318
132655;A045364;GM0269;2020JJ00;9318;151;21;17;15;17;157;9475
132680;A045364;GM0173;2012JJ00;13948;32;12;5;8;7;38;13986
132697;A045364;GM0173;2013JJ00;13986;10;220;9;3;0;218;14204
132714;A045364;GM0173;2014JJ00;14204;35;6;15;3;0;23;14227
132731;A045364;GM0173;2015JJ00;14227;58;8;4;5;0;57;14284
132748;A045364;GM0173;2016JJ00;14284;14;25;2;10;0;27;14311
132765;A045364;GM0173;2017JJ00;14311;79;25;5;10;2;91;14402
132782;A045364;GM0173;2018JJ00;14402;57;34;36;6;-17;32;14434
132799;A045364;GM0173;2019JJ00;14434;177;37;44;6;16;180;14614
132816;A045364;GM0173;2020JJ00;14614;55;21;21;6;-1;48;14662
132841;A045364;GM1773;2012JJ00;7066;122;36;6;6;0;146;7212
132858;A045364;GM1773;2013JJ00;7212;23;2;34;2;-1;-12;7200
132875;A045364;GM1773;2014JJ00;7200;98;19;9;4;-2;102;7302
132892;A045364;GM1773;2015JJ00;7302;42;116;4;10;2;146;7448
132909;A045364;GM1773;2016JJ00;7448;30;63;5;7;0;81;7529
132926;A045364;GM1773;2017JJ00;7529;74;21;3;8;0;84;7613
132943;A045364;GM1773;2018JJ00;7613;57;15;4;12;0;56;7669
132960;A045364;GM1773;2019JJ00;7669;65;15;5;14;-6;55;7724
132977;A045364;GM1773;2020JJ00;7724;97;19;3;8;-1;104;7828
133002;A045364;GM0175;2012JJ00;8137;12;15;10;9;-10;-2;8135
133019;A045364;GM0175;2013JJ00;8135;11;17;6;1226;2;-1202;6933
133036;A045364;GM0175;2014JJ00;6933;5;8;112;4;1;-102;6831
133053;A045364;GM0175;2015JJ00;6831;130;40;22;15;143;276;7108
133070;A045364;GM0175;2016JJ00;7108;77;21;20;2;0;76;7184
133087;A045364;GM0175;2017JJ00;7184;105;15;4;11;0;105;7289
133104;A045364;GM0175;2018JJ00;7289;139;20;7;10;-2;140;7429
133121;A045364;GM0175;2019JJ00;7429;97;9;1;13;-2;90;7519
133138;A045364;GM0175;2020JJ00;7519;77;16;1;9;-1;82;7601
133163;A045364;GM0881;2012JJ00;3658;1;21;0;22;0;0;3658
133180;A045364;GM0881;2013JJ00;3658;1;17;0;40;0;-22;3636
133197;A045364;GM0881;2014JJ00;3636;2;4;0;2;0;4;3640
133214;A045364;GM0881;2015JJ00;3640;3;4;0;2;0;5;3645
133231;A045364;GM0881;2016JJ00;3645;4;7;0;2;0;9;3654
133248;A045364;GM0881;2017JJ00;3654;2;14;0;15;0;1;3655
133265;A045364;GM0881;2018JJ00;3655;4;4;0;2;0;6;3661
133282;A045364;GM0881;2019JJ00;;;;;;;;
133299;A045364;GM0881;2020JJ00;;;;;;;;
133324;A045364;GM1586;2012JJ00;12288;88;55;17;47;67;146;12434
133341;A045364;GM1586;2013JJ00;12434;28;150;9;22;6;153;12587
133358;A045364;GM1586;2014JJ00;12587;86;35;26;27;-1;67;12654
133375;A045364;GM1586;2015JJ00;12654;53;22;15;21;-1;38;12692
133392;A045364;GM1586;2016JJ00;12692;60;26;9;19;1;59;12751
133409;A045364;GM1586;2017JJ00;12751;45;25;6;23;-5;36;12787
133426;A045364;GM1586;2018JJ00;12787;63;29;7;21;3;67;12854
133443;A045364;GM1586;2019JJ00;12854;65;29;18;18;-2;56;12910
133460;A045364;GM1586;2020JJ00;12910;99;15;70;7;2;39;12949
133485;A045364;GM0826;2012JJ00;23318;16;8;7;8;10;19;23337
133502;A045364;GM0826;2013JJ00;23337;202;299;10;40;0;451;23788
133519;A045364;GM0826;2014JJ00;23788;340;40;10;17;0;353;24141
133536;A045364;GM0826;2015JJ00;24141;106;11;3;7;0;107;24248
133553;A045364;GM0826;2016JJ00;24248;275;10;81;10;-1;193;24441
133570;A045364;GM0826;2017JJ00;24441;256;29;26;37;2;224;24665
133587;A045364;GM0826;2018JJ00;24665;434;39;9;14;0;450;25115
133604;A045364;GM0826;2019JJ00;25115;122;7;69;17;0;43;25158
133621;A045364;GM0826;2020JJ00;25158;80;41;75;10;0;36;25194
133646;A045364;GM0580;2012JJ00;4247;1;8;1;2;0;6;4253
133663;A045364;GM0580;2013JJ00;;;;;;;;
133680;A045364;GM0580;2014JJ00;;;;;;;;
133697;A045364;GM0580;2015JJ00;;;;;;;;
133714;A045364;GM0580;2016JJ00;;;;;;;;
133731;A045364;GM0580;2017JJ00;;;;;;;;
133748;A045364;GM0580;2018JJ00;;;;;;;;
133765;A045364;GM0580;2019JJ00;;;;;;;;
133782;A045364;GM0580;2020JJ00;;;;;;;;
133807;A045364;GM0085;2012JJ00;11137;11;26;2;12;0;23;11160
133824;A045364;GM0085;2013JJ00;11160;0;14;2;8;-6;-2;11158
133841;A045364;GM0085;2014JJ00;11158;20;15;6;26;-7;-4;11154
133858;A045364;GM0085;2015JJ00;11154;18;13;0;14;1;18;11172
133875;A045364;GM0085;2016JJ00;11172;5;48;10;7;-6;30;11202
133892;A045364;GM0085;2017JJ00;11202;27;22;3;7;6;45;11247
133909;A045364;GM0085;2018JJ00;11247;26;44;6;8;0;56;11303
133926;A045364;GM0085;2019JJ00;11303;13;10;40;26;-7;-50;11253
133943;A045364;GM0085;2020JJ00;11253;168;8;5;5;0;166;11419
133968;A045364;GM0431;2012JJ00;3890;56;1;2;3;39;91;3981
133985;A045364;GM0431;2013JJ00;3981;4;9;114;4;2;-103;3878
134002;A045364;GM0431;2014JJ00;3878;42;16;3;1;0;54;3932
134019;A045364;GM0431;2015JJ00;3932;118;3;4;1;0;116;4048
134036;A045364;GM0431;2016JJ00;4048;24;1;4;1;0;20;4068
134053;A045364;GM0431;2017JJ00;4068;30;1;7;0;1;25;4093
134070;A045364;GM0431;2018JJ00;4093;6;2;1;1;0;6;4099
134087;A045364;GM0431;2019JJ00;4099;9;3;1;2;0;9;4108
134104;A045364;GM0431;2020JJ00;4108;12;2;22;0;0;-8;4100
134129;A045364;GM0432;2012JJ00;4562;4;1;1;2;0;2;4564
134146;A045364;GM0432;2013JJ00;4564;3;39;1;1;2;42;4606
134163;A045364;GM0432;2014JJ00;4606;39;12;20;9;1;23;4629
134180;A045364;GM0432;2015JJ00;4629;56;4;4;5;0;51;4680
134197;A045364;GM0432;2016JJ00;4680;23;18;3;5;0;33;4713
134214;A045364;GM0432;2017JJ00;4713;41;2;2;1;-6;34;4747
134231;A045364;GM0432;2018JJ00;4747;31;2;2;2;7;36;4783
134248;A045364;GM0432;2019JJ00;4783;66;3;0;0;0;69;4852
134265;A045364;GM0432;2020JJ00;4852;124;0;2;0;0;122;4974
134290;A045364;GM0086;2012JJ00;12520;40;94;186;10;2;-60;12460
134307;A045364;GM0086;2013JJ00;12460;103;221;62;15;2;249;12709
134324;A045364;GM0086;2014JJ00;12709;22;10;6;7;-12;7;12716
134341;A045364;GM0086;2015JJ00;12716;164;59;50;12;-4;157;12873
134358;A045364;GM0086;2016JJ00;12873;37;34;8;9;-1;53;12926
134375;A045364;GM0086;2017JJ00;12926;61;30;2;6;0;83;13009
134392;A045364;GM0086;2018JJ00;13009;81;13;34;86;4;-22;12987
134409;A045364;GM0086;2019JJ00;12987;108;13;35;9;0;77;13064
134426;A045364;GM0086;2020JJ00;13064;127;27;10;6;0;138;13202
134451;A045364;GM0828;2012JJ00;35396;378;59;62;21;-3;351;35747
134468;A045364;GM0828;2013JJ00;35747;195;348;5;23;28;543;36290
134485;A045364;GM0828;2014JJ00;36290;369;52;22;21;6;384;36674
134502;A045364;GM0828;2015JJ00;38519;305;58;15;32;-4;312;38831
134519;A045364;GM0828;2016JJ00;38831;241;101;4;39;0;299;39130
134536;A045364;GM0828;2017JJ00;39130;293;138;3;57;4;375;39505
134553;A045364;GM0828;2018JJ00;39505;333;194;1;76;0;450;39955
134570;A045364;GM0828;2019JJ00;39955;390;196;18;108;-90;370;40325
134587;A045364;GM0828;2020JJ00;40325;417;74;40;18;-12;421;40746
134612;A045364;GM0584;2012JJ00;9515;14;13;47;2;29;7;9522
134629;A045364;GM0584;2013JJ00;9522;238;10;22;8;5;223;9745
134646;A045364;GM0584;2014JJ00;9745;76;14;5;6;3;82;9827
134663;A045364;GM0584;2015JJ00;9827;87;37;8;1;-2;113;9940
134680;A045364;GM0584;2016JJ00;9940;187;22;25;2;0;182;10122
134697;A045364;GM0584;2017JJ00;10122;32;35;1;1;0;65;10187
134714;A045364;GM0584;2018JJ00;10187;119;19;3;9;0;126;10313
134731;A045364;GM0584;2019JJ00;;;;;;;;
134748;A045364;GM0584;2020JJ00;;;;;;;;
134773;A045364;GM1509;2012JJ00;16689;29;489;1;288;334;563;17252
134790;A045364;GM1509;2013JJ00;17252;35;18;11;16;-1;25;17277
134807;A045364;GM1509;2014JJ00;17277;75;9;95;9;-17;-37;17240
134824;A045364;GM1509;2015JJ00;17240;115;10;116;13;-18;-22;17218
134841;A045364;GM1509;2016JJ00;17218;46;23;28;32;-2;7;17225
134858;A045364;GM1509;2017JJ00;17225;31;23;4;19;11;42;17267
134875;A045364;GM1509;2018JJ00;17267;104;36;10;13;1;118;17385
134892;A045364;GM1509;2019JJ00;17385;72;12;63;9;4;16;17401
134909;A045364;GM1509;2020JJ00;17401;80;30;44;11;-2;53;17454
134934;A045364;GM0437;2012JJ00;5733;20;3;0;3;-1;19;5752
134951;A045364;GM0437;2013JJ00;5752;111;2;89;1;0;23;5775
134968;A045364;GM0437;2014JJ00;5775;18;3;2;13;0;6;5781
134985;A045364;GM0437;2015JJ00;5781;92;11;33;1;1;70;5851
135002;A045364;GM0437;2016JJ00;5851;3;3;2;4;0;0;5851
135019;A045364;GM0437;2017JJ00;5851;54;1;6;4;1;46;5897
135036;A045364;GM0437;2018JJ00;5897;107;153;1;1;0;258;6155
135053;A045364;GM0437;2019JJ00;6155;134;14;1;6;0;141;6296
135070;A045364;GM0437;2020JJ00;6296;1;10;3;4;1;5;6301
135095;A045364;GM0644;2012JJ00;3188;73;14;15;5;-6;61;3249
135112;A045364;GM0644;2013JJ00;3249;28;4;12;4;0;16;3265
135129;A045364;GM0644;2014JJ00;3265;29;59;9;1;0;78;3343
135146;A045364;GM0644;2015JJ00;;;;;;;;
135163;A045364;GM0644;2016JJ00;;;;;;;;
135180;A045364;GM0644;2017JJ00;;;;;;;;
135197;A045364;GM0644;2018JJ00;;;;;;;;
135214;A045364;GM0644;2019JJ00;;;;;;;;
135231;A045364;GM0644;2020JJ00;;;;;;;;
135256;A045364;GM0589;2012JJ00;3989;85;7;3;5;0;84;4073
135273;A045364;GM0589;2013JJ00;4073;17;65;4;5;1;74;4147
135290;A045364;GM0589;2014JJ00;4147;31;3;2;2;0;30;4177
135307;A045364;GM0589;2015JJ00;4177;108;9;23;1;0;93;4270
135324;A045364;GM0589;2016JJ00;4270;38;16;1;1;0;52;4322
135341;A045364;GM0589;2017JJ00;4322;11;18;30;6;0;-7;4315
135358;A045364;GM0589;2018JJ00;4315;20;13;4;6;0;23;4338
135375;A045364;GM0589;2019JJ00;4338;36;8;9;4;3;34;4372
135392;A045364;GM0589;2020JJ00;4372;20;15;78;6;0;-49;4323
135417;A045364;GM1734;2012JJ00;18190;154;70;8;33;15;198;18388
135434;A045364;GM1734;2013JJ00;18388;114;42;4;35;12;129;18517
135451;A045364;GM1734;2014JJ00;18517;139;231;5;43;-1;321;18838
135468;A045364;GM1734;2015JJ00;18838;177;286;16;34;-1;412;19251
135485;A045364;GM1734;2016JJ00;19251;150;18;7;20;-2;139;19390
135502;A045364;GM1734;2017JJ00;19390;118;34;7;51;2;96;19486
135519;A045364;GM1734;2018JJ00;19486;237;47;6;23;-39;216;19702
135536;A045364;GM1734;2019JJ00;19702;212;32;23;14;38;245;19947
135553;A045364;GM1734;2020JJ00;19947;172;38;17;11;-1;181;20128
135578;A045364;GM0590;2012JJ00;13938;93;6;0;1;0;98;14036
135595;A045364;GM0590;2013JJ00;14036;47;12;3;4;0;52;14088
135612;A045364;GM0590;2014JJ00;14088;1;95;0;3;0;93;14181
135629;A045364;GM0590;2015JJ00;14181;70;3;0;3;0;70;14251
135646;A045364;GM0590;2016JJ00;14251;37;3;1;2;1;38;14289
135663;A045364;GM0590;2017JJ00;14289;48;4;0;10;0;42;14331
135680;A045364;GM0590;2018JJ00;14331;40;17;1;4;0;52;14383
135697;A045364;GM0590;2019JJ00;14383;17;2;3;2;0;14;14397
135714;A045364;GM0590;2020JJ00;14397;64;20;0;2;0;82;14479
135739;A045364;GM1894;2012JJ00;17198;115;113;4;16;4;212;17410
135756;A045364;GM1894;2013JJ00;17410;131;297;10;50;18;386;17796
135773;A045364;GM1894;2014JJ00;17796;242;25;10;42;-10;205;18001
135790;A045364;GM1894;2015JJ00;18001;53;18;149;20;-5;-103;17898
135807;A045364;GM1894;2016JJ00;17898;152;22;9;9;5;161;18059
135824;A045364;GM1894;2017JJ00;18059;96;24;18;10;0;92;18151
135841;A045364;GM1894;2018JJ00;18151;147;21;8;9;0;151;18302
135858;A045364;GM1894;2019JJ00;18302;149;41;86;5;-2;97;18399
135875;A045364;GM1894;2020JJ00;18399;169;37;10;69;1;128;18527
135900;A045364;GM0765;2012JJ00;5648;4;2;3;2;0;1;5649
135917;A045364;GM0765;2013JJ00;5649;5;162;28;12;0;127;5776
135934;A045364;GM0765;2014JJ00;5776;3;12;4;8;-4;-1;5775
135951;A045364;GM0765;2015JJ00;5775;2;3;1;2;0;2;5777
135968;A045364;GM0765;2016JJ00;5777;3;7;0;11;0;-1;5776
135985;A045364;GM0765;2017JJ00;5776;15;8;0;44;0;-21;5755
136002;A045364;GM0765;2018JJ00;5755;6;8;0;4;2;12;5767
136019;A045364;GM0765;2019JJ00;5767;11;1;3;3;1;7;5774
136036;A045364;GM0765;2020JJ00;5774;10;4;3;3;0;8;5782
136061;A045364;GM1926;2012JJ00;19154;220;9;10;7;1;213;19367
136078;A045364;GM1926;2013JJ00;19367;243;85;16;15;-1;296;19663
136095;A045364;GM1926;2014JJ00;19663;67;5;12;2;0;58;19721
136112;A045364;GM1926;2015JJ00;19721;412;10;7;2;1;414;20135
136129;A045364;GM1926;2016JJ00;20135;255;36;10;3;1;279;20414
136146;A045364;GM1926;2017JJ00;20414;340;68;10;4;2;396;20810
136163;A045364;GM1926;2018JJ00;20810;334;4;3;11;0;324;21134
136180;A045364;GM1926;2019JJ00;21134;406;8;8;4;0;402;21536
136197;A045364;GM1926;2020JJ00;21536;268;3;8;2;1;262;21798
136222;A045364;GM0439;2012JJ00;34901;68;132;181;24;-3;-8;34893
136239;A045364;GM0439;2013JJ00;34893;210;95;5;78;4;226;35119
136256;A045364;GM0439;2014JJ00;35119;229;40;8;23;-4;234;35353
136273;A045364;GM0439;2015JJ00;35353;194;122;17;72;1;228;35581
136290;A045364;GM0439;2016JJ00;35581;61;11;4;19;1;50;35631
136307;A045364;GM0439;2017JJ00;35631;58;102;1;40;1;120;35751
136324;A045364;GM0439;2018JJ00;35751;336;69;3;18;6;390;36141
136341;A045364;GM0439;2019JJ00;36141;668;68;159;17;0;560;36701
136358;A045364;GM0439;2020JJ00;36701;404;40;2;20;1;423;37124
136383;A045364;GM0273;2012JJ00;9825;98;59;38;606;29;-458;9382
136400;A045364;GM0273;2013JJ00;9382;169;16;40;31;-1;113;9495
136417;A045364;GM0273;2014JJ00;9495;82;14;17;6;2;75;9570
136434;A045364;GM0273;2015JJ00;9570;105;6;45;5;-3;58;9628
136451;A045364;GM0273;2016JJ00;9628;31;12;2;27;7;21;9649
136468;A045364;GM0273;2017JJ00;9649;80;11;9;78;2;6;9655
136485;A045364;GM0273;2018JJ00;9655;40;9;11;24;1;15;9670
136502;A045364;GM0273;2019JJ00;9670;52;34;8;28;7;57;9727
136519;A045364;GM0273;2020JJ00;9727;174;17;18;4;8;177;9904
136544;A045364;GM0177;2012JJ00;15228;109;91;78;9;44;157;15385
136561;A045364;GM0177;2013JJ00;15385;70;14;13;6;14;79;15464
136578;A045364;GM0177;2014JJ00;15464;206;44;15;472;4;-233;15231
136595;A045364;GM0177;2015JJ00;15231;71;28;4;21;-4;70;15301
136612;A045364;GM0177;2016JJ00;15301;75;60;13;67;3;58;15359
136629;A045364;GM0177;2017JJ00;15359;165;106;13;28;0;230;15589
136646;A045364;GM0177;2018JJ00;15589;158;34;10;12;0;170;15759
136663;A045364;GM0177;2019JJ00;15759;132;41;7;20;-3;143;15902
136680;A045364;GM0177;2020JJ00;15902;138;29;8;12;0;147;16049
136705;A045364;GM0703;2012JJ00;8662;40;20;2;10;-1;47;8709
136722;A045364;GM0703;2013JJ00;8709;46;159;10;13;-2;180;8889
136739;A045364;GM0703;2014JJ00;8889;67;8;29;19;0;27;8916
136756;A045364;GM0703;2015JJ00;8916;89;27;2;34;0;80;8996
136773;A045364;GM0703;2016JJ00;8996;75;16;1;92;0;-2;8994
136790;A045364;GM0703;2017JJ00;8994;121;20;0;83;-3;55;9049
136807;A045364;GM0703;2018JJ00;9049;120;10;0;20;0;110;9159
136824;A045364;GM0703;2019JJ00;9159;181;45;50;9;-28;139;9298
136841;A045364;GM0703;2020JJ00;9298;84;51;67;61;27;34;9332
136866;A045364;GM0274;2012JJ00;14486;84;10;10;4;-1;79;14565
136883;A045364;GM0274;2013JJ00;14565;134;8;55;5;1;83;14648
136900;A045364;GM0274;2014JJ00;14648;3;17;12;0;2;10;14658
136917;A045364;GM0274;2015JJ00;14658;33;17;11;72;1;-32;14626
136934;A045364;GM0274;2016JJ00;14626;58;11;40;3;1;27;14653
136951;A045364;GM0274;2017JJ00;14653;80;55;6;19;0;110;14763
136968;A045364;GM0274;2018JJ00;14763;19;155;59;2;32;145;14908
136985;A045364;GM0274;2019JJ00;14908;82;33;13;27;2;77;14985
137002;A045364;GM0274;2020JJ00;14985;38;78;9;91;2;18;15003
137027;A045364;GM0339;2012JJ00;1752;2;78;3;4;2;75;1827
137044;A045364;GM0339;2013JJ00;1827;15;18;13;7;-1;12;1839
137061;A045364;GM0339;2014JJ00;1839;3;7;7;5;0;-2;1837
137078;A045364;GM0339;2015JJ00;1837;48;9;1;8;0;48;1885
137095;A045364;GM0339;2016JJ00;1885;27;2;5;5;0;19;1904
137112;A045364;GM0339;2017JJ00;1904;93;6;1;3;0;95;1999
137129;A045364;GM0339;2018JJ00;1999;42;4;24;5;1;18;2017
137146;A045364;GM0339;2019JJ00;2017;117;1;0;1;0;117;2134
137163;A045364;GM0339;2020JJ00;2134;25;0;2;3;0;20;2154
137188;A045364;GM1667;2012JJ00;5021;33;2;5;1;36;65;5086
137205;A045364;GM1667;2013JJ00;5086;30;73;8;3;0;92;5178
137222;A045364;GM1667;2014JJ00;5178;77;9;8;1;0;77;5255
